seed,buyer_id,buyer_class,n_purchases,total_spent,budget_remaining
6,14,Homogeneous,0,0.0,5.0
6,15,Homogeneous,1,3.0,2.0
6,16,Homogeneous,1,3.0,2.0
6,17,Homogeneous,1,3.0,2.0
6,18,Homogeneous,1,3.0,2.0
6,19,Homogeneous,0,0.0,5.0
6,20,Homogeneous,1,3.0,2.0
6,21,Homogeneous,1,3.0,2.0
6,22,Homogeneous,1,3.0,2.0
6,23,Homogeneous,1,3.0,2.0
6,24,Homogeneous,0,0.0,5.0
6,25,Homogeneous,1,3.0,2.0
6,26,Homogeneous,1,3.0,2.0
6,27,Homogeneous,1,3.0,2.0
6,28,Homogeneous,1,3.0,2.0
6,29,Homogeneous,1,3.0,2.0
6,30,Homogeneous,1,3.0,2.0
6,31,Homogeneous,1,3.0,2.0
6,32,Homogeneous,0,0.0,5.0
6,33,Homogeneous,1,3.0,2.0
6,34,Homogeneous,1,3.0,2.0
6,35,Homogeneous,1,3.0,2.0
6,36,Homogeneous,1,3.0,2.0
6,37,Homogeneous,1,3.0,2.0
6,38,Homogeneous,1,3.0,2.0
6,39,Homogeneous,1,3.0,2.0
6,40,Homogeneous,1,3.0,2.0
6,41,Homogeneous,1,3.0,2.0
6,42,Homogeneous,0,0.0,5.0
6,43,Homogeneous,1,3.0,2.0
6,44,Homogeneous,1,3.0,2.0
6,45,Homogeneous,0,0.0,5.0
6,46,Homogeneous,1,3.0,2.0
6,47,Homogeneous,0,0.0,5.0
6,48,Homogeneous,1,3.0,2.0
6,49,Homogeneous,1,3.0,2.0
6,50,Homogeneous,0,0.0,5.0
6,51,Homogeneous,1,3.0,2.0
6,52,Homogeneous,0,0.0,5.0
6,53,Homogeneous,1,3.0,2.0
6,54,Homogeneous,1,3.0,2.0
6,55,Homogeneous,1,3.0,2.0
6,56,Homogeneous,0,0.0,5.0
6,57,Homogeneous,1,3.0,2.0
6,58,Homogeneous,1,3.0,2.0
6,59,Homogeneous,1,3.0,2.0
6,60,Homogeneous,0,0.0,5.0
6,61,Homogeneous,1,3.0,2.0
6,62,Homogeneous,1,3.0,2.0
6,63,Homogeneous,1,3.0,2.0
6,64,Homogeneous,1,3.0,2.0
6,65,Homogeneous,0,0.0,5.0
6,66,Homogeneous,1,3.0,2.0
6,67,Homogeneous,1,3.0,2.0
6,68,Homogeneous,1,3.0,2.0
6,69,Homogeneous,0,0.0,5.0
6,70,Homogeneous,0,0.0,5.0
6,71,Homogeneous,1,3.0,2.0
6,72,Homogeneous,0,0.0,5.0
6,73,Homogeneous,0,0.0,5.0
6,74,Homogeneous,1,3.0,2.0
6,75,Homogeneous,0,0.0,5.0
6,76,Homogeneous,1,3.0,2.0
6,77,Homogeneous,1,3.0,2.0
6,78,Homogeneous,0,0.0,5.0
6,79,Homogeneous,1,3.0,2.0
7,0,Homogeneous,0,0.0,5.0
7,1,Homogeneous,0,0.0,5.0
7,2,Homogeneous,1,3.0,2.0
7,3,Homogeneous,0,0.0,5.0
7,4,Homogeneous,1,3.0,2.0
7,5,Homogeneous,0,0.0,5.0
7,6,Homogeneous,1,3.0,2.0
7,7,Homogeneous,1,3.0,2.0
7,8,Homogeneous,0,0.0,5.0
7,9,Homogeneous,0,0.0,5.0
7,10,Homogeneous,1,3.0,2.0
7,11,Homogeneous,1,3.0,2.0
7,12,Homogeneous,1,3.0,2.0
7,13,Homogeneous,0,0.0,5.0
7,14,Homogeneous,1,3.0,2.0
7,15,Homogeneous,1,3.0,2.0
7,16,Homogeneous,1,3.0,2.0
7,17,Homogeneous,1,3.0,2.0
7,18,Homogeneous,1,3.0,2.0
7,19,Homogeneous,1,3.0,2.0
7,20,Homogeneous,1,3.0,2.0
7,21,Homogeneous,1,3.0,2.0
7,22,Homogeneous,0,0.0,5.0
7,23,Homogeneous,1,3.0,2.0
7,24,Homogeneous,1,3.0,2.0
7,25,Homogeneous,1,3.0,2.0
7,26,Homogeneous,1,3.0,2.0
7,27,Homogeneous,1,3.0,2.0
7,28,Homogeneous,1,3.0,2.0
7,29,Homogeneous,0,0.0,5.0
7,30,Homogeneous,1,3.0,2.0
7,31,Homogeneous,1,3.0,2.0
7,32,Homogeneous,1,3.0,2.0
7,33,Homogeneous,1,3.0,2.0
7,34,Homogeneous,0,0.0,5.0
7,35,Homogeneous,1,3.0,2.0
7,36,Homogeneous,1,3.0,2.0
7,37,Homogeneous,1,3.0,2.0
7,38,Homogeneous,1,3.0,2.0
7,39,Homogeneous,0,0.0,5.0
7,40,Homogeneous,1,3.0,2.0
7,41,Homogeneous,1,3.0,2.0
7,42,Homogeneous,1,3.0,2.0
